College Code,College Name,District,Type,EIIN,Address
6121,GOVT. SHEIKH RASEL COLLEGE,GOPALGONJ,Govt.,109590,Gopalganj - Kotalipara Road
6122,RAMSHIL COLLEGE,GOPALGONJ,Non Govt.,109589,gopalgong
6123,UJANI B.K.B UNION DEGREE COLLEGE,GOPALGONJ,Non Govt.,109653,UJANI
6124,SHEIKH HASINA ADARSHA MAHABIDYALAYA,GOPALGONJ,Non Govt.,109593,KOTALIPARA
4901,GOVT. GURUDAYAL COLLEGE,KISHOREGANJ,Govt.,110496,"HARUA, KISHOREGANJ"
4902,KARIMGANJ GOVERNMENT COLLEGE,KISHOREGANJ,Govt.,110382,"KARIMGANJ, KISHOREGANJ"
4903,KISHOREGANJ GOVT. MAHILA COLLEGE,KISHOREGANJ,Govt.,110494,PURATON COURT ROAD
4904,WALI NEWAZ KHAN COLLEGE,KISHOREGANJ,Non Govt.,110495,"NEWTOWN, KISHOREGONJ"
4905,KATHIADI GOVT. COLLEGE,KISHOREGANJ,Govt.,110434,KATIADI KISHOREGANJ
4906,HAZI ASMAT GOVERNMENT COLLEGE,KISHOREGANJ,Govt.,110290,"BHAIRAB, BHAIRAB"
4907,BAJITPUR GOVT. COLLEGE,KISHOREGANJ,Govt.,110259,BASANTAPUR
4908,KULIARCHAR GOVERNMENT COLLEGE,KISHOREGANJ,Govt.,110512,KULIARCHAR
4909,PAKUNDIA GOVERNMENT COLLEGE,KISHOREGANJ,Govt.,110615,PAKUNDIA
4910,HOSSAINPUR GOVERNMENT COLLEGE,KISHOREGANJ,Govt.,110325,"ARAIBARIA, HOSSAINPUR"
4911,GOVT. ROTARY COLLEGE,KISHOREGANJ,Govt.,110239,AUSTAGRAM
4912,DR. ABDUL MANNAN MAHILA COLLEGE,KISHOREGANJ,Non Govt.,110433,KATIADI PURBO PARA
4913,MUKTIJODDHA ABDUL HAQUE GOVT. COLLEGE,KISHOREGANJ,Govt.,110528,"MITHAMOIN, MITHAMOIN"
4914,GOVT. ZILLUR RAHMAN MAHILA COLLEGE,KISHOREGANJ,Govt.,110289,BHAIRAB BAZAR
4915,HAJI ZAFAR ALI COLLEGE,KISHOREGANJ,Non Govt.,110617,"MOTKHOLA, PAKUNDIA"
4916,SAYED ASHRAFUL ISLAM POURA MOHILA DEGREE COLLEGE,KISHOREGANJ,Non Govt.,110493,KISHOREGANJ
4917,PAKUNDIA ADARSHA MOHILA COLLEGE,KISHOREGANJ,Non Govt.,110616,PAKUNDIA
4918,INSTITUTE OF BUSINESS AND INFORMATION TECHNOLOGY,KISHOREGANJ,Non Govt.,,"1004, NILLGANJ ROAD"
4919,TEACHERS' TRAINING COLLEGE,KISHOREGANJ,Non Govt.,133585,Mohamoddi Mension
4920,BHAIRAB TEACHERS' TRAINING COLLEGE,KISHOREGANJ,Non Govt.,,"Bhairab, Kishorgong"
4921,RAFIQUL ISLAM WOMENS COLLEGE,KISHOREGANJ,Non Govt.,110288,BHAIRABPUR NORTH PARA
4922,HOSSAINPUR ADARSHA MOHILA COLLEGE,KISHOREGANJ,Non Govt.,110326,"ARAIBARIA, HOSSAINPUR"
4923,RAHIM SATTER IDEAL DEGREE COLLEGE,KISHOREGANJ,Non Govt.,110497,KALTIA BINATI KISHOREGANJ
4924,HOSSAINDI ADARSHA DEGREE COLLEGE,KISHOREGANJ,Non Govt.,110614,HOSSAINDI
4925,MUKTI JODDHA ADARSHA GOVT. COLLEGE,KISHOREGANJ,Govt.,110544,NIKLI
4926,RASHTRAPATI ABDUL HAMID GOVT. COLLEGE,KISHOREGANJ,Govt.,110345,"ITNA, KISHOREGONJ"
4927,TARAIL MUKTIZUDHA GOVT. COLLEGE,KISHOREGANJ,Govt.,110637,"SOHILATI, TARAIL"
4928,SHIMULKANDI COLLEGE,KISHOREGANJ,Non Govt.,110291,"Bhairab, Kishoreganj"
6301,MADARIPUR GOVT. COLLEGE,MADARIPUR,Govt.,110785,MADARIPUR
6302,MADARIPUR GOVT. SUFIA MAHILA COLLEGE,MADARIPUR,Govt.,110786,"DAGHA SHARIF ROAD, MADARIPUR"
6303,CHARMUGURIA COLLEGE,MADARIPUR,Non Govt.,110784,"NEW TOWN, MADARIPUR"
6304,BORHAMGANJ GOVT. COLLEGE,MADARIPUR,Govt.,111088,GOATOLA
6305,SYED ABUL HOSSAIN COLLEGE,MADARIPUR,Non Govt.,110716,PANGASHIA
6306,"SHAHID SMRITI COLLEGE, SASHIKAR",MADARIPUR,Non Govt.,110717,"SASHIKAR, KALKINI"
6307,GOVT. RAJOIR COLLEGE,MADARIPUR,Govt.,110818,RAJOIR COLLEGE
6308,RIZIA BEGUM MAHILA COLLEGE,MADARIPUR,Non Govt.,110881,SHIBCHAR
6309,NURUL AMIN DEGREE COLLEGE,MADARIPUR,Non Govt.,110882,UMEDPUR
6310,BANGABANDHU LAW COLLEGE,MADARIPUR,Non Govt.,,"NEW TOWN, MADARIPUR"
6311,MADARIPUR TEACHERS' TRAINING COLLEGE,MADARIPUR,Non Govt.,,"Bakultolla, Khulpaddi"
6312,SHAHEBRAMPUR KABI NAZRUL ISLAM COLLEGE,MADARIPUR,Non Govt.,110715,SHAHEBRAMPUR
6313,ABCK SYED ABUL HOSSAIN COLLEGE,MADARIPUR,Non Govt.,131881,DATTA KANDUA
6314,ELIAS AHMED CHOWDHURY COLLEGE,MADARIPUR,Non Govt.,110879,"DATTAPARA, SHIBCHAR"
6315,GOVT. SHEIKH HASINA ACADEMY & WOMEN'S COLLEGE,MADARIPUR,Govt.,110719,"DASAR, KALKINI"
6316,SYED ABUL HOSSAIN COLLEGE,MADARIPUR,Non Govt.,110787,KHOAJPUR TAKERHAT
6317,D.K. IDEAL SYED ATAHAR ALI ACADEMY AND COLLEGE,MADARIPUR,Non Govt.,110718,"DASAR, KALKINI"
6318,KABIRAJPUR SAIFUDDIN DEGREE COLLEGE,MADARIPUR,Non Govt.,110817,Rajoir
6320,CHILARCHAR BALIKANDI SHEIKH FAZILATUNNESA MUJIB COLLEGE,MADARIPUR,Govt.,110762,"Madaripur Sadar, Madaripur"
6321,SHEIKH RASEL GOVT. COLLEGE,MADARIPUR,Govt.,110820,LUNDI
6322,INSTITUTE OF LIBRARY AND INFORMATION SCIENCE,MADARIPUR,Non Govt.,,MADARIPUR SADAR
5801,GOVT. DEBENDRA COLLEGE,MANIKGANJ,Govt.,111000,MANIKGANJ
5802,MANIKGANJ MAHILA COLLEGE,MANIKGANJ,Govt.,,SHAHID RAFIQ ROAD
5803,MOTILAL COLLEGE,MANIKGANJ,Govt.,110905,"Chakmirpur, DAULATPUR"
5804,TALUKNAGAR COLLEGE,MANIKGANJ,Non Govt.,110907,"TALUKNAGAR, TALUKNAGAR"
5805,SINGAIR GOVT. COLLEGE,MANIKGANJ,Govt.,111084,"SINGAIR, Singair"
5806,GHIOR GOVT. COLLEGE,MANIKGANJ,Govt.,110930,"GHIOR, MANIKGANJ"
5807,TEROSREE COLLEGE,MANIKGANJ,Non Govt.,110929,TEROSREE
5808,M. A. RAUF COLLEGE,MANIKGANJ,Non Govt.,110949,"CHALA, GALA"
5809,MAHADEBPUR UNION GOVT. COLLEGE,MANIKGANJ,Govt.,111053,SHIBALAYA
5810,"VIKU MEMO. GOVT. COLLEGE, DARGRAM",MANIKGANJ,Govt.,111025,DARGRAM
5812,KHAN BAHADUR AWLAD HOSSAIN KHAN COLLEGE,MANIKGANJ,Non Govt.,110998,"PORRA, MANIKGANJ POURA AREA"
5814,ADARSHA MAHABIDDALAYA,MANIKGANJ,Non Govt.,111002,BALIRTEK
5815,JHITKA KHAJA RAHMAT ALI DEGREE COLLEGE,MANIKGANJ,Non Govt.,110947,"BASUDEBPUR, JHITKA"
5816,BEGUM JARINA COLLEGE,MANIKGANJ,Non Govt.,110999,"WEST DASHORA, MANIKGANJ"
5817,SATURIA SYED KALU SHAH COLLEGE,MANIKGANJ,Non Govt.,111027,SATURIA
5818,KHONDOKAR NURUL HOSSAIN LAW ACADEMY,MANIKGANJ,Non Govt.,,"SHAHID SARONI ROAD, MANIKGANJ"
5819,IDEAL TEACHERS' TRAINING COLLEGE,MANIKGANJ,Non Govt.,133290,"Bawtha Road, Manikgong"
5820,BICHARPATI NURUL ISLAM DEGREE COLLEGE,MANIKGANJ,Govt.,110948,JATRAPUR
5821,SHIBALAYA SADARUDDIN DEGREE COLLEGE,MANIKGANJ,Non Govt.,111054,SHIBALAYA
5822,BACHAMARA BAGUTIA CHARKATARY (B B C) COLLEGE,MANIKGANJ,Non Govt.,110906,"Daulatpur, Manikgong"
5823,RAJIBPUR ADARSHA COLLEGE,MANIKGANJ,Non Govt.,111003,MANIKGANJ
5824,BAIRA COLLEGE,MANIKGANJ,Non Govt.,111085,"BAIRA, SINGAIR"
5701,GOVT. HARAGANGA COLLEGE,MUNSHIGANJ,Govt.,111160,COLLEGE ROAD
5702,GOVT. SREENAGAR COLLEGE,MUNSHIGANJ,Govt.,111231,SREENAGAR
5703,GOVT. BIKRAMPUR K. B. COLLEGE,MUNSHIGANJ,Govt.,111200,"ICCHAPURA, SIRAJDIKHAN"
5704,GAJARIA GOVT. COLLEGE,MUNSHIGANJ,Govt.,111108,"GAJARIA, MUNSHIGANJ"
5705,BIKRAMPUR ADARSHA COLLEGE,MUNSHIGANJ,Non Govt.,111201,KUCHIAMORA
5706,ADARSHA MAHABIDDALAYA,MUNSHIGANJ,Non Govt.,111230,"KHARRA, CHURAIN"
5707,MUNSHIGANJ LAW COLLEGE,MUNSHIGANJ,Non Govt.,,Sadar
5708,GOVT. LOHAJANG MAHABIDHALAYA,MUNSHIGANJ,Govt.,111127,BARANOWPARA
5709,RAMPAL COLLEGE,MUNSHIGANJ,Non Govt.,111161,RAMPAL
5710,GAZARIA KALIMULLAH COLLEGE,MUNSHIGANJ,Non Govt.,111107,"BHABER CHAR, GAZARIA"
5711,MIRKADIM HAJI AMJAD ALI COLLEGE,MUNSHIGANJ,Non Govt.,132058,"ANAYET NAGAR, MIRKADIM"
5712,MALKHANAGAR COLLEGE,MUNSHIGANJ,Non Govt.,111202,MALKHANAGAR
5713,BIKRAMPUR TONGIBARI GOVERNMENT COLLEGE,MUNSHIGANJ,Govt.,111255,RANGMEHAR
5714,ALI ASGAR AND ABDULLAH DEGREE COLLEGE,MUNSHIGANJ,Non Govt.,111199,GOPALPUR
5601,GOVT. TOLARAM COLLEGE,NARAYANGANJ,Govt.,112478,ALLAH MA IQBAL ROAD
5602,NARAYANGANJ MAHILA COLLEGE,NARAYANGANJ,Govt.,112479,"261, B. B. ROAD, CHASHARA"
5603,NARAYANGANJ COLLEGE,NARAYANGANJ,Non Govt.,112480,16 SIRAJDULLA ROAD
5604,GOVT. SAFAR ALI COLLEGE,NARAYANGANJ,Govt.,112327,ARAIHAZAR
5605,SONARGAON GOVT. COLLEGE,NARAYANGANJ,Govt.,112369,MOGRAPARA
5606,GOVT. MURAPARA COLLEGE,NARAYANGANJ,Govt.,112535,P/O: MURAPARA
5607,SONARGAON KAZI FAZLUL HAQUE WOMENS COLLEGE,NARAYANGANJ,Non Govt.,112370,"BARANAGAR, SONARGAON"
5608,SALIMUDDIN CHOWDHURY COLLEGE,NARAYANGANJ,Non Govt.,112534,"KANCHAN, RUPGANJ"
5609,HAJEE BALAYET HOSSION COLLEGE,NARAYANGANJ,Non Govt.,112328,UCHITPURA
5610,ROKANUDDIN MOLLA GIRLS' COLLEGE,NARAYANGANJ,Non Govt.,112326,CHOTTO BAROIPARA
5611,HAZI MISIR ALI DEGREE COLLEGE,NARAYANGANJ,Non Govt.,112482,"DELPARA, KUTUBPUR"
5612,NAZIMUDDIN BHUIYAN COLLEGE,NARAYANGANJ,Non Govt.,112400,"MADANPUR, BANDAR"
5613,NARAYANGANJ LAW COLLEGE,NARAYANGANJ,Non Govt.,,Sree Alladi Bibi Rd
5614,BANGLADESH COLLEGE OF PHYSICAL EDUCATION,NARAYANGANJ,N,,"PUBERGAON, ATLAPUR BAZAR"
5615,NARAYANGANJ FINE ART INSTITUTE,NARAYANGANJ,N,,MOMOTAJ BEGUM ROAD
5616,GOVT. KADAM RASUL DEGREE COLLEGE,NARAYANGANJ,Govt.,112401,"BANDAR, NARAYANGANJ"
5617,FATIMA RAHMAN TEACHERS' TRAINING COLLEGE,NARAYANGANJ,Non Govt.,133607,CHITTAGONGROAD
5618,HOSSAINPUR S.P. UNION COLLEGE,NARAYANGANJ,Non Govt.,112371,"HOSSAINPUR, HOSSAINPUR"
5619,BANGLADESH INSTITUTE OF BUSINESS & TECHNOLOGY (BIBT),NARAYANGANJ,Non Govt.,,"2/4, ALLAMA IQBAL ROAD"
5620,COLLEGE OF TECHNOLOGY (COT),NARAYANGANJ,Non Govt.,131882,LINK ROAD
5621,PANCHRUKHI BEGUM ANOWARA COLLEGE,NARAYANGANJ,Non Govt.,112329,"Panchrukhi, Arihazar"
5622,SHANARPAR ROWSHAN ARA COLLEGE,NARAYANGANJ,Non Govt.,112473,NARAYANGANJ
5623,GOPALDI NAZRUL ISLAM BABU COLLEGE,NARAYANGANJ,Non Govt.,134245,"ARAIHAZAR, NARAYANGANJ"
5401,NARSINGDI GOVT. COLLEGE,NARSINGDI,Govt.,112719,"BRAHMONDI, NARSINGDI"
5402,NARSINGDI GOVT. MAHILA COLLEGE,NARSINGDI,Govt.,112718,WEST KANDA PARA
5403,MADHABDI COLLEGE,NARSINGDI,Non Govt.,112715,"MADHABDI, NARSINGDI"
5404,SHAHID ASAD GOVT. COLLEGE,NARSINGDI,Govt.,112881,DHANOA
5405,MONOHARDI GOVT. COLLEGE,NARSINGDI,Govt.,112655,"MONOHARDI, NARSINGDI"
5406,RAIPURA GOVERNMENT COLLEGE,NARSINGDI,Govt.,112817,RAIPURA
5407,PORADIA WASIM UDDIN KHAN DEGREE COLLEGE,NARSINGDI,Non Govt.,112576,"PORADIA, BELABO"
5408,NARAYANPUR RABEYA COLLEGE,NARSINGDI,Non Govt.,112573,NARAYANPUR
5409,PALASH SHILPANCHAL GOVERNMENT COLLEGE,NARSINGDI,Govt.,112758,PALASH
5410,HATIRDIA RAZIUDDIN COLLEGE,NARSINGDI,N,112657,HATIRDIA
5411,JOYNAGAR COLLEGE,NARSINGDI,Non Govt.,112882,JOYNAGAR
5412,AFAZUDDIN MAHILA COLLEGE,NARSINGDI,Non Govt.,112653,KATABARIA
5413,BARA CHAPA UNION ADARSHA COLLEGE,NARSINGDI,Non Govt.,112654,NOANAGAR
5414,PANCHKANDI DEGREE COLLEGE,NARSINGDI,Non Govt.,112659,"PANCHKANDI, MONOHARDI"
5415,GHORASHAL MUSA BIN HAKIM DEGREE COLLEGE,NARSINGDI,Non Govt.,112757,"GHORASAL, PALASH"
5417,NARSINGDI LAW COLLEGE,NARSINGDI,Non Govt.,,"Vola Nagar, Narsindi"
5418,NATIONAL COLLEGE OF EDUCATION,NARSINGDI,Non Govt.,,205/3 WEST BRAHMONDI
5419,ABDUL MANNAN BHUIYAN COLLEGE,NARSINGDI,Non Govt.,112883,"Bhurburia, Shibpur"
5420,SHAHID SMRITY DEGREE COLLEGE,NARSINGDI,Non Govt.,112759,CHARNAGARDI
5421,BAROICHA COLLEGE,NARSINGDI,Non Govt.,112574,"BAROICHA, DEWANER CHAR"
5422,SARDAR ASMAT ALI MAHILA COLLEGE,NARSINGDI,Non Govt.,112656,MONOHARDI
5423,SABUJ PAHAR COLLEGE,NARSINGDI,Non Govt.,112880,Shibpur
5424,HAZI ABED ALI COLLEGE,NARSINGDI,Non Govt.,112717,EAST BRAHMONDI
5425,BARACHAPA COLLEGE,NARSINGDI,Non Govt.,112652,Monohardi
5426,KHIDIRPUR COLLEGE,NARSINGDI,Non Govt.,112658,"MANOHARDI, NARSINGDI"
5427,GOVT. HOSSAIN ALI COLLEGE,NARSINGDI,Govt.,112575,"Belabo, Narsindi"
5901,RAJBARI GOVT. COLLEGE,RAJBARI,Govt.,113488,RAJBARI
5902,GOVT. GOALONDA KAMRUL ISLAM COLLEGE,RAJBARI,Govt.,113318,UTTAR UJANCHAR
5903,RAJBARI GOVT. ADARSHA MAHILA COLLEGE,RAJBARI,Govt.,113490,SAJJANKANDA
5904,BALIAKANDI GOVT. COLLEGE,RAJBARI,Govt.,113297,"BALIAKANDI, RAJBARI"
5905,PANGSHA GOVT. COLLEGE,RAJBARI,Govt.,113416,"PANGSA, RAJBARI"
5906,MACHHPARA COLLEGE,RAJBARI,Non Govt.,113418,"MACHPARA, RAMKOL"
5907,MRIGI SHAHEED DIANAT COLLEGE,RAJBARI,Non Govt.,113422,"MRIGI BAZAR, KALUKHALI"
5908,KALUKHALI GOVT. COLLEGE,RAJBARI,Govt.,113419,RATANDIA
5909,MIR MOSHAROF HOSSAIN COLLEGE,RAJBARI,Non Govt.,113298,"SONAPUR, BALIAKANDI"
5910,MAJHBARI JAHANARA BEGUM COLLEGE,RAJBARI,Non Govt.,113415,"MAJBARI, KALUKHALI"
5911,MUNSUR ALI COLLEGE,RAJBARI,Non Govt.,113282,"BAKSHADANGI, NARUA"
5912,DR. ABUL HOSSAIN COLLEGE,RAJBARI,Non Govt.,113489,SAJJANKANDA
5913,RAJBARI TEACHERS'TRAINING COLLEGE,RAJBARI,Non Govt.,,South Bhabanipur
5914,MOHILA COLLEGE,RAJBARI,Non Govt.,113421,"MAGURADANGI, PANGSHA"
5915,RABEYA IDRIS MAHILA COLLEGE,RAJBARI,Non Govt.,113319,NASARUDDIN SARDER PARA
5916,DR. KAZI MOTAHAR HOSSAIN COLLEGE,RAJBARI,Non Govt.,113414,HABASHPUR
5917,ALHAZ AMZAD HOSSAIN DEGREE COLLEGE,RAJBARI,Non Govt.,113413,KASHBAMAJAIL
5920,JAMALPUR COLLEGE,RAJBARI,Non Govt.,113296,DANGAHATIMOHON
5921,BAHARPUR COLLEGE,RAJBARI,Non Govt.,113299,"Bohor Pur, Baliakandi"
5922,JATIR JANAK BANGABANDHU GOVT. COLLEGE,RAJBARI,Govt.,113420,"Pangsha, Rajbari"
6201,JATIR PITA BANGABANDHU SHEIKH MUJIBUR RAHMAN COLLEGE,SHARIATPUR,Govt.,113647,"DHanuka, Palong"
6202,NARIA GOVT. COLLEGE,SHARIATPUR,Govt.,113608,"NARIA, SHARIATPUR"
6203,"GOVT. M. A. REZA COLLEGE, BHEDERGANJ",SHARIATPUR,Govt.,113530,BHEDERGANJ
6204,"GOVT. PURBO MADARIPUR COLLEGE, DAMUDYA",SHARIATPUR,Govt.,113552,DAMUDYA
6205,JAZIRA COLLEGE,SHARIATPUR,Non Govt.,113676,DOKHIN BAIKSHA
6206,HAZI SHARIATULLAH COLLEGE,SHARIATPUR,Non Govt.,113529,SAKHIPUR
6207,DR. MOSLEM UDDIN KHAN COLLEGE,SHARIATPUR,Non Govt.,113677,"JOYNAGAR, JAZIRA"
6208,BHOJESWAR UPASY MAHABIDDALAYA,SHARIATPUR,Non Govt.,113609,UPASHI
6209,GOVT. SHAMSUR RAHMAN COLLEGE,SHARIATPUR,Govt.,113575,DASHARJONGLE
6210,GOVT. B.K. NAGAR BANGABANDHU COLLEGE,SHARIATPUR,Govt.,113675,B.K. NAGAR
6211,SIRAJ SIKDER COLLEGE,SHARIATPUR,Non Govt.,113528,D.M.KHALI
6212,GOVT. GOLAM HAIDER KHAN MOHILA COLLEGE,SHARIATPUR,Govt.,113646,PALONG
6213,HABIB ULLAH COLLEGE,SHARIATPUR,Non Govt.,113531,"Bhedarganj, Shariatpur"
5301,GOVT. SAADAT COLLEGE,TANGAIL,Govt.,114747,KARATIA
5302,GOVT. M. M. ALI COLLEGE,TANGAIL,Govt.,114744,"KAGMARI, TANGAIL"
5303,GOVT. SYED MOHABBAT ALI COLLEGE,TANGAIL,Govt.,114105,DELDUAR
5304,LION NAZRUL ISLAM DEGREE COLLEGE,TANGAIL,Non Govt.,114741,
5306,SHAMSHER FAKIR COLLEGE,TANGAIL,Non Govt.,114063,NIKRAIL
5307,GOVT. KUMUDINI COLLEGE,TANGAIL,Govt.,114743,MYMENSHING ROAD
5308,GHATAIL BRAHMANSHASON GOVT. COLLEGE,TANGAIL,Govt.,114197,GHATAIL
5309,NAGARPUR GOVT. COLLEGE,TANGAIL,Govt.,114591,TANGAIL
5310,GOPALPUR GOVT. COLLEGE,TANGAIL,Govt.,114273,GOPALPUR
5311,HEMNAGAR COLLEGE,TANGAIL,Non Govt.,114270,HEMNAGAR
5312,KALIHATI SHAJAHAN SIRAJ COLLEGE,TANGAIL,Non Govt.,114351,"KALIHATI, TANGAIL"
5313,"GOVT. SHAMSUL HAQUE COLLEGE, ELENGA",TANGAIL,Govt.,114352,ELENGA
5314,MIRZAPUR GOVERNMENT COLLEGE,TANGAIL,Govt.,114525,MIRZAPUR
5315,ALAUDDIN SIDDIQUI COLLEGE,TANGAIL,Non Govt.,114353,AULIABAD
5316,MADHUPUR GOVT. COLLEGE,TANGAIL,Govt.,114455,MADHUPUR
5317,DHANBARI GOVT. COLLEGE,TANGAIL,Govt.,114456,DHANBARI
5318,ASYA HASAN ALI MAHILA COLLEGE,TANGAIL,Non Govt.,114454,"DHANBARI, TANGAIL"
5319,BASAIL DEGREE COLLEGE,TANGAIL,Non Govt.,114012,BASAIL
5320,IBRAHIM KHAN GOVT. COLLEGE,TANGAIL,Govt.,114064,BHUAPUR
5321,"GOVERNMENT MUJIB COLLEGE, SAKHIPUR",TANGAIL,Govt.,114674,KADER NAGAR
5322,MAJ. GEN. MAHMUDUL HASAN ADARSHA COLLEGE,TANGAIL,Non Govt.,114107,ADALOT ROAD
5323,NAGARPUR MAHILA COLLEGE,TANGAIL,Non Govt.,114588,NAGARPUR
5324,MOWLANA ABDUL HAMID KHAN BHASANI COLLEGE,TANGAIL,Non Govt.,114106,ELASHIN
5325,MAJ. GEN. MAHMUDUL HASAN DEGREE COLLEGE,TANGAIL,Non Govt.,114748,ANUHALA
5326,SHAKHIPUR RESIDENTIAL MAHILA COLLEGE,TANGAIL,Non Govt.,114675,SAKHIPUR
5327,LOKMAN FAKIR MAHILA DEGREE COLLEGE,TANGAIL,Non Govt.,114065,BHUAPUR
5328,GLOBAL INSTITUTE OF INFORMATION TECHNOLOGY,TANGAIL,Non Govt.,,GIIT
5329,"MAHERUNNESHA MOHILA COLLEGE, GOPALPUR",TANGAIL,Non Govt.,114271,"AVUNGI, GOPALPUR"
5330,SHAHID ZIA MOHILA COLLEGE,TANGAIL,Non Govt.,114067,"BHUAPUR, TANGAIL"
5331,HAJI ABUL HOSSAIN INSTITUTE OF TECHNOLOGY (HABHIT),TANGAIL,Non Govt.,,HOSSAIN COMPLEX
5332,TANGAIL LAW COLLEGE,TANGAIL,Non Govt.,,Victoria Road
5333,TANGAIL TEACHERS' TRAINING COLLEGE,TANGAIL,Non Govt.,,KAGMARI ROAD
5334,"B. C. R. G. COLLEGE, PAKUTIA",TANGAIL,Non Govt.,114589,PAKUTIA
5335,SHEHAB UDDIN DEGREE COLLEGE,TANGAIL,Non Govt.,114066,FALDA
5336,PANCHPOTAL DEGREE COLLEGE,TANGAIL,Non Govt.,114457,PANCHPOTAL
5337,"ARFAN KHAN MEMORIAL COLLEGE, LOWHATI",TANGAIL,Non Govt.,114104,LOWHATI
5338,GOVT. SHEIKH FAZILATUN NESA MUJIB MOHILA COLLEGE,TANGAIL,Govt.,114742,ZELLA SADER ROAD
5339,KHANDAKER FAZLUL HAQUE COLLEGE,TANGAIL,Non Govt.,114269,Gopalpur
5340,KHALILUR RAHMAN COLLEGE,TANGAIL,Non Govt.,114524,Mirzapur
5341,UKHARIABARI COLLEGE,TANGAIL,Non Govt.,114453,Dhanbari
5342,HATIA COLLEGE,TANGAIL,Non Govt.,114672,"Hatea, Hatea Rajabai"
5343,SHAHID RAUSHAN ALI KHAN COLLEGE,TANGAIL,Non Govt.,114014,BASAIL
5344,JANATA COLLEGE,TANGAIL,Non Govt.,114587,Nagarpur
5345,LUTFOR RAHMAN MATIN MOHILA DEGREE COLLEGE,TANGAIL,Non Govt.,114350,"Rajabari, Kalihati"
5346,BARACHOWNA KUTUBPUR COLLEGE,TANGAIL,Non Govt.,114671,Sakhipur
5347,BHAIGHAT IDEAL COLLEGE,TANGAIL,Non Govt.,114458,DHANBARI
5348,RAZABARI COLLEGE,TANGAIL,Non Govt.,114528,Mirzapur
5349,MIRZAPUR MOHILA COLLEGE,TANGAIL,Non Govt.,114526,MIRZAPUR
5350,BOALI COLLEGE,TANGAIL,Non Govt.,114670,"Boali, Tangail"
5351,BRAHMON SHASHON MOHILA COLLEGE,TANGAIL,Non Govt.,114198,TANGAIL
5352,SHAHEED SHAHED HAZARI COLLEGE,TANGAIL,Non Govt.,131690,"KALIHATI, SATIHATI"
5353,MAWLANA BHASHANI ADARSHA COLLEGE,TANGAIL,Non Govt.,114745,Tangail Sadar
5354,SHOLAKURI COLLEGE,TANGAIL,Non Govt.,135305,Modhupur
3401,DINAJPUR GOVT. COLLEGE,DINAJPUR,Govt.,120818,SUIHARI
3402,PARBATIPUR ADARSHA COLLEGE,DINAJPUR,Non Govt.,121058,NUTONBAZAR
3403,DINAJPUR GOVT. MAHILA COLLEGE,DINAJPUR,Govt.,120822,SOUTH BALUBARI
3404,NAWABGANJ MAHILA COLLEGE,DINAJPUR,Non Govt.,120943,NAWABGONJ
3405,K. B. M. COLLEGE,DINAJPUR,Non Govt.,120816,PULHAT
3406,ADARSHA COLLEGE,DINAJPUR,Non Govt.,120820,GASHIPARA
3407,DAUDPUR COLLEGE,DINAJPUR,Non Govt.,120938,"DAUDPUR, NAWABGANJ"
3408,PARBATIPUR DEGREE COLLEGE,DINAJPUR,Govt.,121058,ABBASPARA
3409,BIROL GOVT. COLLEGE,DINAJPUR,Govt.,120197,Thana- Birol
3410,PHOOLBARI GOVT. COLLEGE,DINAJPUR,Govt.,120451,PHOOLBARI
3411,BIRAMPUR GOVT. COLLEGE,DINAJPUR,Govt.,120021,BIRAMPUR
3412,"AFTABGANJ DEGREE COLLEGE, NAWABGANJ",DINAJPUR,Govt.,120942,Non Govt.AWAB GANJ
3413,NAWABGANJ COLLEGE,DINAJPUR,Non Govt.,120941,Non Govt.AWABGONJ
3414,HAKIMPUR DEGREE COLLEGE,DINAJPUR,Govt.,120538,BANGLAHILI
3415,GHORAGHAT GOVT. COLLEGE,DINAJPUR,Govt.,120499,OSMANPUR
3416,RANIGANJ MAHILA COLLEGE,DINAJPUR,Non Govt.,120500,"SINGRA, HATSHYAMGANJ"
3417,BIRGANJ GOVT. COLLEGE,DINAJPUR,Govt.,120127,"BIRGANJ, DINAJPUR"
3418,SETABGANJ GOVT. COLLEGE,DINAJPUR,Govt.,120267,SETABGANJ
3419,"ICHHAMATI COLLEGE, RANIRBANDAR",DINAJPUR,Non Govt.,120393,RANIRBANDAR
3420,CHIRIBANDER GOVT. COLLEGE,DINAJPUR,Govt.,120392,CHIRIRBANDAR
3421,PAKERHAT GOVERNMENT COLLEGE,DINAJPUR,Govt.,120696,"PAKERHAT, KHANSHAMA"
3422,"BHABANIPUR COLLEGE, PARBATIPUR",DINAJPUR,Non Govt.,121061,BHABANIPUR BAZAR
3423,AMBARI COLLEGE,DINAJPUR,Non Govt.,121060,"AMBARI, PARBATIPUR"
3424,MOGARPARA DEGREE COLLEGE,DINAJPUR,Non Govt.,120940,POST. MOGARPARA
3425,BIRAMPUR MAHILA COLLEGE,DINAJPUR,Non Govt.,120022,BIRAMPUR
3426,GHORAGHAT MAHILA COLLEGE,DINAJPUR,Non Govt.,120501,"GHORAGHAT, DINAJPUR"
3427,PANCHBARI MOKHLESUR RAHMAN COLLEGE,DINAJPUR,Non Govt.,120823,PANCHBARI
3428,PHOOLBARI MAHILA COLLEGE,DINAJPUR,Non Govt.,120452,PHULBARI
